name;flow;Hm
KSB  32-160 144;0,000698;38,01132
KSB  32-160 144;0,000699;38,01113
KSB  32-160 144;0,000700;38,01094
KSB  32-160 144;0,000701;38,01074
KSB  32-160 144;0,000702;38,01055
KSB  32-160 144;0,000703;38,01035
KSB  32-160 144;0,000704;38,01015
KSB  32-160 144;0,000705;38,00996
KSB  32-160 144;0,000706;38,00976
KSB  32-160 144;0,000707;38,00957
KSB  32-160 144;0,000708;38,00937
KSB  32-160 144;0,000709;38,00917
KSB  32-160 144;0,000710;38,00897
KSB  32-160 144;0,000711;38,00878
KSB  32-160 144;0,000712;38,00858
KSB  32-160 144;0,000713;38,00838
KSB  32-160 144;0,000714;38,00818
KSB  32-160 144;0,000715;38,00798
KSB  32-160 144;0,000716;38,00778
KSB  32-160 144;0,000717;38,00758
KSB  32-160 144;0,000718;38,00738
KSB  32-160 144;0,000719;38,00718
KSB  32-160 144;0,000720;38,00698
KSB  32-160 144;0,000721;38,00678
KSB  32-160 144;0,000722;38,00658
KSB  32-160 144;0,000723;38,00637
KSB  32-160 144;0,000724;38,00617
KSB  32-160 144;0,000725;38,00597
KSB  32-160 144;0,000726;38,00577
KSB  32-160 144;0,000727;38,00556
KSB  32-160 144;0,000728;38,00536
KSB  32-160 144;0,000729;38,00516
KSB  32-160 144;0,000730;38,00495
KSB  32-160 144;0,000731;38,00475
KSB  32-160 144;0,000732;38,00454
KSB  32-160 144;0,000733;38,00434
KSB  32-160 144;0,000734;38,00413
KSB  32-160 144;0,000735;38,00392
KSB  32-160 144;0,000736;38,00372
KSB  32-160 144;0,000737;38,00351
KSB  32-160 144;0,000738;38,0033
KSB  32-160 144;0,000739;38,0031
KSB  32-160 144;0,000740;38,00289
KSB  32-160 144;0,000741;38,00268
KSB  32-160 144;0,000742;38,00247
KSB  32-160 144;0,000743;38,00226
KSB  32-160 144;0,000744;38,00206
KSB  32-160 144;0,000745;38,00185
KSB  32-160 144;0,000746;38,00164
KSB  32-160 144;0,000747;38,00143
KSB  32-160 144;0,000748;38,00122
KSB  32-160 144;0,000749;38,001
KSB  32-160 144;0,000750;38,00079
KSB  32-160 144;0,000751;38,00058
KSB  32-160 144;0,000752;38,00037
KSB  32-160 144;0,000753;38,00016
KSB  32-160 144;0,000754;37,99995
KSB  32-160 144;0,000755;37,99973
KSB  32-160 144;0,000756;37,99952
KSB  32-160 144;0,000757;37,99931
KSB  32-160 144;0,000758;37,99909
KSB  32-160 144;0,000759;37,99888
KSB  32-160 144;0,000760;37,99866
KSB  32-160 144;0,000761;37,99845
KSB  32-160 144;0,000762;37,99823
KSB  32-160 144;0,000763;37,99802
KSB  32-160 144;0,000764;37,9978
KSB  32-160 144;0,000765;37,99759
KSB  32-160 144;0,000766;37,99737
KSB  32-160 144;0,000767;37,99715
KSB  32-160 144;0,000768;37,99694
KSB  32-160 144;0,000769;37,99672
KSB  32-160 144;0,000770;37,9965
KSB  32-160 144;0,000771;37,99628
KSB  32-160 144;0,000772;37,99606
KSB  32-160 144;0,000773;37,99585
KSB  32-160 144;0,000774;37,99563
KSB  32-160 144;0,000775;37,99541
KSB  32-160 144;0,000776;37,99519
KSB  32-160 144;0,000777;37,99497
KSB  32-160 144;0,000778;37,99475
KSB  32-160 144;0,000779;37,99452
KSB  32-160 144;0,000780;37,9943
KSB  32-160 144;0,000781;37,99408
KSB  32-160 144;0,000782;37,99386
KSB  32-160 144;0,000783;37,99364
KSB  32-160 144;0,000784;37,99342
KSB  32-160 144;0,000785;37,99319
KSB  32-160 144;0,000786;37,99297
KSB  32-160 144;0,000787;37,99275
KSB  32-160 144;0,000788;37,99252
KSB  32-160 144;0,000789;37,9923
KSB  32-160 144;0,000790;37,99207
KSB  32-160 144;0,000791;37,99185
KSB  32-160 144;0,000792;37,99162
KSB  32-160 144;0,000793;37,9914
KSB  32-160 144;0,000794;37,99117
KSB  32-160 144;0,000795;37,99095
KSB  32-160 144;0,000796;37,99072
KSB  32-160 144;0,000797;37,99049
KSB  32-160 144;0,000798;37,99026
KSB  32-160 144;0,000799;37,99004
KSB  32-160 144;0,000800;37,98981
KSB  32-160 144;0,000801;37,98958
KSB  32-160 144;0,000802;37,98935
KSB  32-160 144;0,000803;37,98912
KSB  32-160 144;0,000804;37,98889
KSB  32-160 144;0,000805;37,98866
KSB  32-160 144;0,000806;37,98843
KSB  32-160 144;0,000807;37,9882
KSB  32-160 144;0,000808;37,98797
KSB  32-160 144;0,000809;37,98774
KSB  32-160 144;0,000810;37,98751
KSB  32-160 144;0,000811;37,98728
KSB  32-160 144;0,000812;37,98705
KSB  32-160 144;0,000813;37,98681
KSB  32-160 144;0,000814;37,98658
KSB  32-160 144;0,000815;37,98635
KSB  32-160 144;0,000816;37,98612
KSB  32-160 144;0,000817;37,98588
KSB  32-160 144;0,000818;37,98565
KSB  32-160 144;0,000819;37,98541
KSB  32-160 144;0,000820;37,98518
KSB  32-160 144;0,000821;37,98494
KSB  32-160 144;0,000822;37,98471
KSB  32-160 144;0,000823;37,98447
KSB  32-160 144;0,000824;37,98424
KSB  32-160 144;0,000825;37,984
KSB  32-160 144;0,000826;37,98376
KSB  32-160 144;0,000827;37,98353
KSB  32-160 144;0,000828;37,98329
KSB  32-160 144;0,000829;37,98305
KSB  32-160 144;0,000830;37,98281
KSB  32-160 144;0,000831;37,98258
KSB  32-160 144;0,000832;37,98234
KSB  32-160 144;0,000833;37,9821
KSB  32-160 144;0,000834;37,98186
KSB  32-160 144;0,000835;37,98162
KSB  32-160 144;0,000836;37,98138
KSB  32-160 144;0,000837;37,98114
KSB  32-160 144;0,000838;37,9809
KSB  32-160 144;0,000839;37,98066
KSB  32-160 144;0,000840;37,98041
KSB  32-160 144;0,000841;37,98017
KSB  32-160 144;0,000842;37,97993
KSB  32-160 144;0,000843;37,97969
KSB  32-160 144;0,000844;37,97945
KSB  32-160 144;0,000845;37,9792
KSB  32-160 144;0,000846;37,97896
KSB  32-160 144;0,000847;37,97872
KSB  32-160 144;0,000848;37,97847
KSB  32-160 144;0,000849;37,97823
KSB  32-160 144;0,000850;37,97798
KSB  32-160 144;0,000851;37,97774
KSB  32-160 144;0,000852;37,97749
KSB  32-160 144;0,000853;37,97725
KSB  32-160 144;0,000854;37,977
KSB  32-160 144;0,000855;37,97675
KSB  32-160 144;0,000856;37,97651
KSB  32-160 144;0,000857;37,97626
KSB  32-160 144;0,000858;37,97601
KSB  32-160 144;0,000859;37,97576
KSB  32-160 144;0,000860;37,97552
KSB  32-160 144;0,000861;37,97527
KSB  32-160 144;0,000862;37,97502
KSB  32-160 144;0,000863;37,97477
KSB  32-160 144;0,000864;37,97452
KSB  32-160 144;0,000865;37,97427
KSB  32-160 144;0,000866;37,97402
KSB  32-160 144;0,000867;37,97377
KSB  32-160 144;0,000868;37,97352
KSB  32-160 144;0,000869;37,97327
KSB  32-160 144;0,000870;37,97302
KSB  32-160 144;0,000871;37,97276
KSB  32-160 144;0,000872;37,97251
KSB  32-160 144;0,000873;37,97226
KSB  32-160 144;0,000874;37,97201
KSB  32-160 144;0,000875;37,97175
KSB  32-160 144;0,000876;37,9715
KSB  32-160 144;0,000877;37,97125
KSB  32-160 144;0,000878;37,97099
KSB  32-160 144;0,000879;37,97074
KSB  32-160 144;0,000880;37,97048
KSB  32-160 144;0,000881;37,97023
KSB  32-160 144;0,000882;37,96997
KSB  32-160 144;0,000883;37,96972
KSB  32-160 144;0,000884;37,96946
KSB  32-160 144;0,000885;37,9692
KSB  32-160 144;0,000886;37,96895
KSB  32-160 144;0,000887;37,96869
KSB  32-160 144;0,000888;37,96843
KSB  32-160 144;0,000889;37,96817
KSB  32-160 144;0,000890;37,96792
KSB  32-160 144;0,000891;37,96766
KSB  32-160 144;0,000892;37,9674
KSB  32-160 144;0,000893;37,96714
KSB  32-160 144;0,000894;37,96688
KSB  32-160 144;0,000895;37,96662
KSB  32-160 144;0,000896;37,96636
KSB  32-160 144;0,000897;37,9661
KSB  32-160 144;0,000898;37,96584
KSB  32-160 144;0,000899;37,96558
KSB  32-160 144;0,000900;37,96532
KSB  32-160 144;0,000901;37,96505
KSB  32-160 144;0,000902;37,96479
KSB  32-160 144;0,000903;37,96453
KSB  32-160 144;0,000904;37,96427
KSB  32-160 144;0,000905;37,964
KSB  32-160 144;0,000906;37,96374
KSB  32-160 144;0,000907;37,96347
KSB  32-160 144;0,000908;37,96321
KSB  32-160 144;0,000909;37,96295
KSB  32-160 144;0,000910;37,96268
KSB  32-160 144;0,000911;37,96242
KSB  32-160 144;0,000912;37,96215
KSB  32-160 144;0,000913;37,96188
KSB  32-160 144;0,000914;37,96162
KSB  32-160 144;0,000915;37,96135
KSB  32-160 144;0,000916;37,96108
KSB  32-160 144;0,000917;37,96082
KSB  32-160 144;0,000918;37,96055
KSB  32-160 144;0,000919;37,96028
KSB  32-160 144;0,000920;37,96001
KSB  32-160 144;0,000921;37,95974
KSB  32-160 144;0,000922;37,95948
KSB  32-160 144;0,000923;37,95921
KSB  32-160 144;0,000924;37,95894
KSB  32-160 144;0,000925;37,95867
KSB  32-160 144;0,000926;37,9584
KSB  32-160 144;0,000927;37,95813
KSB  32-160 144;0,000928;37,95786
KSB  32-160 144;0,000929;37,95758
KSB  32-160 144;0,000930;37,95731
KSB  32-160 144;0,000931;37,95704
KSB  32-160 144;0,000932;37,95677
KSB  32-160 144;0,000933;37,9565
KSB  32-160 144;0,000934;37,95622
KSB  32-160 144;0,000935;37,95595
KSB  32-160 144;0,000936;37,95568
KSB  32-160 144;0,000937;37,9554
KSB  32-160 144;0,000938;37,95513
KSB  32-160 144;0,000939;37,95485
KSB  32-160 144;0,000940;37,95458
KSB  32-160 144;0,000941;37,9543
KSB  32-160 144;0,000942;37,95403
KSB  32-160 144;0,000943;37,95375
KSB  32-160 144;0,000944;37,95347
KSB  32-160 144;0,000945;37,9532
KSB  32-160 144;0,000946;37,95292
KSB  32-160 144;0,000947;37,95264
KSB  32-160 144;0,000948;37,95237
KSB  32-160 144;0,000949;37,95209
KSB  32-160 144;0,000950;37,95181
KSB  32-160 144;0,000951;37,95153
KSB  32-160 144;0,000952;37,95125
KSB  32-160 144;0,000953;37,95097
KSB  32-160 144;0,000954;37,95069
KSB  32-160 144;0,000955;37,95041
KSB  32-160 144;0,000956;37,95013
KSB  32-160 144;0,000957;37,94985
KSB  32-160 144;0,000958;37,94957
KSB  32-160 144;0,000959;37,94929
KSB  32-160 144;0,000960;37,94901
KSB  32-160 144;0,000961;37,94873
KSB  32-160 144;0,000962;37,94844
KSB  32-160 144;0,000963;37,94816
KSB  32-160 144;0,000964;37,94788
KSB  32-160 144;0,000965;37,94759
KSB  32-160 144;0,000966;37,94731
KSB  32-160 144;0,000967;37,94703
KSB  32-160 144;0,000968;37,94674
KSB  32-160 144;0,000969;37,94646
KSB  32-160 144;0,000970;37,94617
KSB  32-160 144;0,000971;37,94589
KSB  32-160 144;0,000972;37,9456
KSB  32-160 144;0,000973;37,94532
KSB  32-160 144;0,000974;37,94503
KSB  32-160 144;0,000975;37,94474
KSB  32-160 144;0,000976;37,94446
KSB  32-160 144;0,000977;37,94417
KSB  32-160 144;0,000978;37,94388
KSB  32-160 144;0,000979;37,94359
KSB  32-160 144;0,000980;37,9433
KSB  32-160 144;0,000981;37,94302
KSB  32-160 144;0,000982;37,94273
KSB  32-160 144;0,000983;37,94244
KSB  32-160 144;0,000984;37,94215
KSB  32-160 144;0,000985;37,94186
KSB  32-160 144;0,000986;37,94157
KSB  32-160 144;0,000987;37,94128
KSB  32-160 144;0,000988;37,94099
KSB  32-160 144;0,000989;37,94069
KSB  32-160 144;0,000990;37,9404
KSB  32-160 144;0,000991;37,94011
KSB  32-160 144;0,000992;37,93982
KSB  32-160 144;0,000993;37,93953
KSB  32-160 144;0,000994;37,93923
KSB  32-160 144;0,000995;37,93894
KSB  32-160 144;0,000996;37,93865
KSB  32-160 144;0,000997;37,93835
KSB  32-160 144;0,000998;37,93806
KSB  32-160 144;0,000999;37,93776
KSB  32-160 144;0,001000;37,93747
KSB  32-160 144;0,001001;37,93717
KSB  32-160 144;0,001002;37,93688
KSB  32-160 144;0,001003;37,93658
KSB  32-160 144;0,001004;37,93628
KSB  32-160 144;0,001005;37,93599
KSB  32-160 144;0,001006;37,93569
KSB  32-160 144;0,001007;37,93539
KSB  32-160 144;0,001008;37,93509
KSB  32-160 144;0,001009;37,9348
KSB  32-160 144;0,001010;37,9345
KSB  32-160 144;0,001011;37,9342
KSB  32-160 144;0,001012;37,9339
KSB  32-160 144;0,001013;37,9336
KSB  32-160 144;0,001014;37,9333
KSB  32-160 144;0,001015;37,933
KSB  32-160 144;0,001016;37,9327
KSB  32-160 144;0,001017;37,9324
KSB  32-160 144;0,001018;37,9321
KSB  32-160 144;0,001019;37,9318
KSB  32-160 144;0,001020;37,9315
KSB  32-160 144;0,001021;37,93119
KSB  32-160 144;0,001022;37,93089
KSB  32-160 144;0,001023;37,93059
KSB  32-160 144;0,001024;37,93029
KSB  32-160 144;0,001025;37,92998
KSB  32-160 144;0,001026;37,92968
KSB  32-160 144;0,001027;37,92937
KSB  32-160 144;0,001028;37,92907
KSB  32-160 144;0,001029;37,92877
KSB  32-160 144;0,001030;37,92846
KSB  32-160 144;0,001031;37,92815
KSB  32-160 144;0,001032;37,92785
KSB  32-160 144;0,001033;37,92754
KSB  32-160 144;0,001034;37,92724
KSB  32-160 144;0,001035;37,92693
KSB  32-160 144;0,001036;37,92662
KSB  32-160 144;0,001037;37,92632
KSB  32-160 144;0,001038;37,92601
KSB  32-160 144;0,001039;37,9257
KSB  32-160 144;0,001040;37,92539
KSB  32-160 144;0,001041;37,92508
KSB  32-160 144;0,001042;37,92477
KSB  32-160 144;0,001043;37,92446
KSB  32-160 144;0,001044;37,92415
KSB  32-160 144;0,001045;37,92384
KSB  32-160 144;0,001046;37,92353
KSB  32-160 144;0,001047;37,92322
KSB  32-160 144;0,001048;37,92291
KSB  32-160 144;0,001049;37,9226
KSB  32-160 144;0,001050;37,92229
KSB  32-160 144;0,001051;37,92198
KSB  32-160 144;0,001052;37,92166
KSB  32-160 144;0,001053;37,92135
KSB  32-160 144;0,001054;37,92104
KSB  32-160 144;0,001055;37,92073
KSB  32-160 144;0,001056;37,92041
KSB  32-160 144;0,001057;37,9201
KSB  32-160 144;0,001058;37,91978
KSB  32-160 144;0,001059;37,91947
KSB  32-160 144;0,001060;37,91915
KSB  32-160 144;0,001061;37,91884
KSB  32-160 144;0,001062;37,91852
KSB  32-160 144;0,001063;37,91821
KSB  32-160 144;0,001064;37,91789
KSB  32-160 144;0,001065;37,91757
KSB  32-160 144;0,001066;37,91726
KSB  32-160 144;0,001067;37,91694
KSB  32-160 144;0,001068;37,91662
KSB  32-160 144;0,001069;37,9163
KSB  32-160 144;0,001070;37,91598
KSB  32-160 144;0,001071;37,91567
KSB  32-160 144;0,001072;37,91535
KSB  32-160 144;0,001073;37,91503
KSB  32-160 144;0,001074;37,91471
KSB  32-160 144;0,001075;37,91439
KSB  32-160 144;0,001076;37,91407
KSB  32-160 144;0,001077;37,91375
KSB  32-160 144;0,001078;37,91342
KSB  32-160 144;0,001079;37,9131
KSB  32-160 144;0,001080;37,91278
KSB  32-160 144;0,001081;37,91246
KSB  32-160 144;0,001082;37,91214
KSB  32-160 144;0,001083;37,91181
KSB  32-160 144;0,001084;37,91149
KSB  32-160 144;0,001085;37,91117
KSB  32-160 144;0,001086;37,91084
KSB  32-160 144;0,001087;37,91052
KSB  32-160 144;0,001088;37,9102
KSB  32-160 144;0,001089;37,90987
KSB  32-160 144;0,001090;37,90955
KSB  32-160 144;0,001091;37,90922
KSB  32-160 144;0,001092;37,90889
KSB  32-160 144;0,001093;37,90857
KSB  32-160 144;0,001094;37,90824
KSB  32-160 144;0,001095;37,90792
KSB  32-160 144;0,001096;37,90759
KSB  32-160 144;0,001097;37,90726
KSB  32-160 144;0,001098;37,90693
KSB  32-160 144;0,001099;37,90661
KSB  32-160 144;0,001100;37,90628
KSB  32-160 144;0,001101;37,90595
KSB  32-160 144;0,001102;37,90562
KSB  32-160 144;0,001103;37,90529
KSB  32-160 144;0,001104;37,90496
KSB  32-160 144;0,001105;37,90463
KSB  32-160 144;0,001106;37,9043
KSB  32-160 144;0,001107;37,90397
KSB  32-160 144;0,001108;37,90364
KSB  32-160 144;0,001109;37,90331
KSB  32-160 144;0,001110;37,90297
KSB  32-160 144;0,001111;37,90264
KSB  32-160 144;0,001112;37,90231
KSB  32-160 144;0,001113;37,90198
KSB  32-160 144;0,001114;37,90164
KSB  32-160 144;0,001115;37,90131
KSB  32-160 144;0,001116;37,90098
KSB  32-160 144;0,001117;37,90064
KSB  32-160 144;0,001118;37,90031
KSB  32-160 144;0,001119;37,89997
KSB  32-160 144;0,001120;37,89964
KSB  32-160 144;0,001121;37,8993
KSB  32-160 144;0,001122;37,89897
KSB  32-160 144;0,001123;37,89863
KSB  32-160 144;0,001124;37,89829
KSB  32-160 144;0,001125;37,89796
KSB  32-160 144;0,001126;37,89762
KSB  32-160 144;0,001127;37,89728
KSB  32-160 144;0,001128;37,89695
KSB  32-160 144;0,001129;37,89661
KSB  32-160 144;0,001130;37,89627
KSB  32-160 144;0,001131;37,89593
KSB  32-160 144;0,001132;37,89559
KSB  32-160 144;0,001133;37,89525
KSB  32-160 144;0,001134;37,89491
KSB  32-160 144;0,001135;37,89457
KSB  32-160 144;0,001136;37,89423
KSB  32-160 144;0,001137;37,89389
KSB  32-160 144;0,001138;37,89355
KSB  32-160 144;0,001139;37,89321
KSB  32-160 144;0,001140;37,89287
KSB  32-160 144;0,001141;37,89253
KSB  32-160 144;0,001142;37,89218
KSB  32-160 144;0,001143;37,89184
KSB  32-160 144;0,001144;37,8915
KSB  32-160 144;0,001145;37,89115
KSB  32-160 144;0,001146;37,89081
KSB  32-160 144;0,001147;37,89047
KSB  32-160 144;0,001148;37,89012
KSB  32-160 144;0,001149;37,88978
KSB  32-160 144;0,001150;37,88943
KSB  32-160 144;0,001151;37,88909
KSB  32-160 144;0,001152;37,88874
KSB  32-160 144;0,001153;37,88839
KSB  32-160 144;0,001154;37,88805
KSB  32-160 144;0,001155;37,8877
KSB  32-160 144;0,001156;37,88735
KSB  32-160 144;0,001157;37,88701
KSB  32-160 144;0,001158;37,88666
KSB  32-160 144;0,001159;37,88631
KSB  32-160 144;0,001160;37,88596
KSB  32-160 144;0,001161;37,88561
KSB  32-160 144;0,001162;37,88527
KSB  32-160 144;0,001163;37,88492
KSB  32-160 144;0,001164;37,88457
KSB  32-160 144;0,001165;37,88422
KSB  32-160 144;0,001166;37,88387
KSB  32-160 144;0,001167;37,88352
KSB  32-160 144;0,001168;37,88316
KSB  32-160 144;0,001169;37,88281
KSB  32-160 144;0,001170;37,88246
KSB  32-160 144;0,001171;37,88211
KSB  32-160 144;0,001172;37,88176
KSB  32-160 144;0,001173;37,8814
KSB  32-160 144;0,001174;37,88105
KSB  32-160 144;0,001175;37,8807
KSB  32-160 144;0,001176;37,88034
KSB  32-160 144;0,001177;37,87999
KSB  32-160 144;0,001178;37,87964
KSB  32-160 144;0,001179;37,87928
KSB  32-160 144;0,001180;37,87893
KSB  32-160 144;0,001181;37,87857
KSB  32-160 144;0,001182;37,87822
KSB  32-160 144;0,001183;37,87786
KSB  32-160 144;0,001184;37,8775
KSB  32-160 144;0,001185;37,87715
KSB  32-160 144;0,001186;37,87679
KSB  32-160 144;0,001187;37,87643
KSB  32-160 144;0,001188;37,87607
KSB  32-160 144;0,001189;37,87572
KSB  32-160 144;0,001190;37,87536
KSB  32-160 144;0,001191;37,875
KSB  32-160 144;0,001192;37,87464
KSB  32-160 144;0,001193;37,87428
KSB  32-160 144;0,001194;37,87392
KSB  32-160 144;0,001195;37,87356
KSB  32-160 144;0,001196;37,8732
KSB  32-160 144;0,001197;37,87284
KSB  32-160 144;0,001198;37,87248
KSB  32-160 144;0,001199;37,87212
KSB  32-160 144;0,001200;37,87176
KSB  32-160 144;0,001201;37,87139
KSB  32-160 144;0,001202;37,87103
KSB  32-160 144;0,001203;37,87067
KSB  32-160 144;0,001204;37,87031
KSB  32-160 144;0,001205;37,86994
KSB  32-160 144;0,001206;37,86958
KSB  32-160 144;0,001207;37,86922
KSB  32-160 144;0,001208;37,86885
KSB  32-160 144;0,001209;37,86849
KSB  32-160 144;0,001210;37,86812
KSB  32-160 144;0,001211;37,86776
KSB  32-160 144;0,001212;37,86739
KSB  32-160 144;0,001213;37,86702
KSB  32-160 144;0,001214;37,86666
KSB  32-160 144;0,001215;37,86629
KSB  32-160 144;0,001216;37,86593
KSB  32-160 144;0,001217;37,86556
KSB  32-160 144;0,001218;37,86519
KSB  32-160 144;0,001219;37,86482
KSB  32-160 144;0,001220;37,86445
KSB  32-160 144;0,001221;37,86409
KSB  32-160 144;0,001222;37,86372
KSB  32-160 144;0,001223;37,86335
KSB  32-160 144;0,001224;37,86298
KSB  32-160 144;0,001225;37,86261
KSB  32-160 144;0,001226;37,86224
KSB  32-160 144;0,001227;37,86187
KSB  32-160 144;0,001228;37,8615
KSB  32-160 144;0,001229;37,86112
KSB  32-160 144;0,001230;37,86075
KSB  32-160 144;0,001231;37,86038
KSB  32-160 144;0,001232;37,86001
KSB  32-160 144;0,001233;37,85964
KSB  32-160 144;0,001234;37,85926
KSB  32-160 144;0,001235;37,85889
KSB  32-160 144;0,001236;37,85852
KSB  32-160 144;0,001237;37,85814
KSB  32-160 144;0,001238;37,85777
KSB  32-160 144;0,001239;37,85739
KSB  32-160 144;0,001240;37,85702
KSB  32-160 144;0,001241;37,85664
KSB  32-160 144;0,001242;37,85627
KSB  32-160 144;0,001243;37,85589
KSB  32-160 144;0,001244;37,85552
KSB  32-160 144;0,001245;37,85514
KSB  32-160 144;0,001246;37,85476
KSB  32-160 144;0,001247;37,85439
KSB  32-160 144;0,001248;37,85401
KSB  32-160 144;0,001249;37,85363
KSB  32-160 144;0,001250;37,85325
KSB  32-160 144;0,001251;37,85287
KSB  32-160 144;0,001252;37,85249
KSB  32-160 144;0,001253;37,85212
KSB  32-160 144;0,001254;37,85174
KSB  32-160 144;0,001255;37,85136
KSB  32-160 144;0,001256;37,85098
KSB  32-160 144;0,001257;37,85059
KSB  32-160 144;0,001258;37,85021
KSB  32-160 144;0,001259;37,84983
KSB  32-160 144;0,001260;37,84945
KSB  32-160 144;0,001261;37,84907
KSB  32-160 144;0,001262;37,84869
KSB  32-160 144;0,001263;37,8483
KSB  32-160 144;0,001264;37,84792
KSB  32-160 144;0,001265;37,84754
KSB  32-160 144;0,001266;37,84716
KSB  32-160 144;0,001267;37,84677
KSB  32-160 144;0,001268;37,84639
KSB  32-160 144;0,001269;37,846
KSB  32-160 144;0,001270;37,84562
KSB  32-160 144;0,001271;37,84523
KSB  32-160 144;0,001272;37,84485
KSB  32-160 144;0,001273;37,84446
KSB  32-160 144;0,001274;37,84408
KSB  32-160 144;0,001275;37,84369
KSB  32-160 144;0,001276;37,8433
KSB  32-160 144;0,001277;37,84291
KSB  32-160 144;0,001278;37,84253
KSB  32-160 144;0,001279;37,84214
KSB  32-160 144;0,001280;37,84175
KSB  32-160 144;0,001281;37,84136
KSB  32-160 144;0,001282;37,84097
KSB  32-160 144;0,001283;37,84058
KSB  32-160 144;0,001284;37,8402
KSB  32-160 144;0,001285;37,83981
KSB  32-160 144;0,001286;37,83942
KSB  32-160 144;0,001287;37,83903
KSB  32-160 144;0,001288;37,83863
KSB  32-160 144;0,001289;37,83824
